裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
4,臺灣銀行,地方行政研習中心,南投縣,南投縣南投市光明路1號,23.93758,120.70253
4,臺灣銀行,行政院農糧署,南投縣,南投縣南投市光華路8號,23.95527,120.68827
4,臺灣銀行,南投分行,南投縣,南投縣南投市復興路101號,23.90434,120.68753
4,臺灣銀行,南投分行-無人銀行,南投縣,南投縣南投市復興路101號,23.90434,120.68753
4,臺灣銀行,南投分行營業廳,南投縣,南投縣南投市復興路101號,23.90434,120.68753
4,臺灣銀行,南投地方法院,南投縣,南投縣南投市中興路757號,23.90012,120.68696
4,臺灣銀行,埔里分行,南投縣,南投縣埔里鎮東榮路112號,23.96366,120.96784
4,臺灣銀行,衛福部南投醫院,南投縣,南投縣南投市復興路478號,23.9174,120.68316
4,臺灣銀行,環隆電氣(股)公司,南投縣,南投縣草屯鎮太平路一段351巷135號,23.96426,120.67911
4,臺灣銀行,行內營業廳,嘉義市,嘉義市中興路353號,23.48146,120.43092
4,臺灣銀行,私立大同技術學院,嘉義市,嘉義市彌陀路253號,23.46949,120.46496
4,臺灣銀行,法務部行政執行署嘉義分署,嘉義市,嘉義市中山路96號,23.48215,120.4579
4,臺灣銀行,華南商職,嘉義市,嘉義市光彩街69號,23.47893,120.45903
4,臺灣銀行,嘉北分行,嘉義市,嘉義市忠孝路602號,23.49697,120.45219
4,臺灣銀行,嘉南分行,嘉義市,嘉義市中興路353號,23.48146,120.43092
4,臺灣銀行,嘉義分行,嘉義市,嘉義市中山路306號,23.47989,120.44868
4,臺灣銀行,嘉義市政府,嘉義市,嘉義市中山路199號,23.48132,120.4536
4,臺灣銀行,嘉義法院簡易法庭,嘉義市,嘉義市文化路308-1號,23.48519,120.44907
4,臺灣銀行,衛福部嘉義醫院,嘉義市,嘉義市北港路312號,23.48078,120.42918
4,臺灣銀行,營業廳,嘉義市,嘉義市中山路306號,23.47989,120.44868
4,臺灣銀行,中正大學,嘉義縣,嘉義縣民雄鄉大學路一段168號,23.5554,120.43641
4,臺灣銀行,太保分行,嘉義縣,嘉義縣太保市祥和新村祥和一路東段2號,23.45888,120.29389
4,臺灣銀行,嘉義縣政府,嘉義縣,嘉義縣太保市祥和一路東段1號,23.45899,120.29294
4,臺灣銀行,嘉義縣稅捐處,嘉義縣,嘉義縣太保市祥和二路東段5號,23.45741,120.29393
4,臺灣銀行,斗六分行,雲林縣,雲林縣斗六市文化路27號,23.71112,120.54431
4,臺灣銀行,斗六分行-無人銀行,雲林縣,雲林縣斗六市文化路27號,23.71112,120.54431
4,臺灣銀行,旭硝子發殷科技公司,雲林縣,雲林縣斗六市科技工業區科工7路8號,23.72107,120.58162
4,臺灣銀行,艾杰旭顯示玻璃股份有限公司,雲林縣,雲林縣斗六市科工八路8號,23.72271,120.51522
4,臺灣銀行,虎尾分行,雲林縣,雲林縣虎尾鎮林森路二段369號,23.70129,120.4266
4,臺灣銀行,雲林科技大學,雲林縣,雲林縣斗六市大學路三段123號,23.69495,120.53485
4,臺灣銀行,雲林縣政府,雲林縣,雲林縣斗六市雲林路二段515號,23.69896,120.52631
4,臺灣銀行,雲林縣政府(多功能),雲林縣,雲林縣斗六市雲林路二段515號,23.69896,120.52631
4,臺灣銀行,福懋興業公司,雲林縣,雲林縣斗六市石榴路317號,23.72734,120.58815
4,臺灣銀行,仁德分行,台南市,台南市仁德區中正路二段899號,22.96529,120.25332
4,臺灣銀行,六甲頂分行,台南市,台南市永康區中正南路41號,23.04089,120.23644
4,臺灣銀行,台南分行-無人銀行,台南市,台南市中西區府前路一段155號,22.9887,120.20663
4,臺灣銀行,台南分行-無人銀行(外幣),台南市,台南市中西區府前路一段155號,22.9887,120.20663
4,臺灣銀行,台南市政府,台南市,台南市安平區永華路二段6號,22.98965,120.18473
4,臺灣銀行,台南市政府民治市政中心,台南市,台南市新營區民治路36號,23.31156,120.31474
4,臺灣銀行,台灣康寧顯示玻璃股份有限公司,台南市,台南市善化區環東路二段33號,23.11757,120.27793
4,臺灣銀行,永康分行,台南市,台南市永康區小東路513號,22.99872,120.23623
4,臺灣銀行,永康分行-無人銀行,台南市,台南市永康區小東路513號,22.99872,120.23623
4,臺灣銀行,安平分行,台南市,台南市中西區中正路240號,22.9933,120.19674
4,臺灣銀行,安南分行,台南市,台南市安南區安和路二段298號,23.04288,120.21664
4,臺灣銀行,行內(保安警察南科分隊),台南市,台南市新市區南科三路15號1樓,23.09853,120.28314
4,臺灣銀行,奇美醫院柳營分院,台南市,台南市柳營區太康村201號,23.28808,120.33378
4,臺灣銀行,南茂科技股份有限公司,台南市,台南市新市區南科七路5號,23.1102,120.27581
4,臺灣銀行,南都分行,台南市,台南市中西區忠義路二段180號,22.99659,120.20432
4,臺灣銀行,財團法人奇美醫院,台南市,台南市永康區中華路901號,23.02062,120.22202
4,臺灣銀行,新營分行-無人銀行,台南市,台南市新營區中正路10號,23.30888,120.31634
4,臺灣銀行,群創光電公司,台南市,台南市新市區紫楝路21號,23.10118,120.26212
4,臺灣銀行,群創光電公司,台南市,台南市新市區環西路一段3號,23.09197,120.27638
4,臺灣銀行,臺南分行,台南市,台南市中西區府前路一段155號,22.9887,120.20663
4,臺灣銀行,臺南分行營業廳,台南市,台南市中西區府前路一段155號,22.9887,120.20663
4,臺灣銀行,臺南市政府財政稅務局,台南市,台南市中西區忠義路一段96號,22.98787,120.2021
4,臺灣銀行,臺南創新園區分行,台南市,台南市安南區科技公園大道18號,23.04356,120.1456
4,臺灣銀行,三民分行-無人銀行,高雄市,高雄市三民區九如二路567號,22.64135,120.29688
4,臺灣銀行,三多分行,高雄市,高雄市苓雅區新光路142號,22.61072,120.29938
4,臺灣銀行,大昌分行,高雄市,高雄市三民區九如一路540號,22.63948,120.32638
4,臺灣銀行,小港分行,高雄市,高雄市小港區宏平路410號,22.57007,120.35788
4,臺灣銀行,中庄分行,高雄市,高雄市大寮區鳳屏一路339號,22.63716,120.39348
4,臺灣銀行,中華電信高雄營運處,高雄市,高雄市三民區大昌二路28號,22.64498,120.33192
4,臺灣銀行,五甲分行,高雄市,高雄市鳳山區五甲二路168號,22.60195,120.34107
4,臺灣銀行,五福分行,高雄市,高雄市苓雅區四維二路52號,22.62356,120.32232
4,臺灣銀行,仁武分行,高雄市,高雄市仁武區八德南路139號,22.68268,120.34005
4,臺灣銀行,北高雄分行,高雄市,高雄市左營區博愛二路106號,22.65874,120.30334
4,臺灣銀行,台電南部電廠,高雄市,高雄市前鎮區成功二路5號,22.59947,120.30232
4,臺灣銀行,台電高屏供電處,高雄市,高雄市三民區十全二路320號,22.64642,120.29382
4,臺灣銀行,左營分行,高雄市,高雄市左營區左營大路19號,22.68002,120.28724
4,臺灣銀行,成功分行,高雄市,高雄市苓雅區成功一路261號,22.61961,120.29531
4,臺灣銀行,行內,高雄市,高雄市左營區博愛二路106號,22.65874,120.30334
4,臺灣銀行,行內營業廳,高雄市,高雄市鳳山區曹公路20號,22.62931,120.35732
4,臺灣銀行,岡山分行,高雄市,高雄市岡山區壽天路16號,22.7967,120.29403
4,臺灣銀行,岡山分行營業部,高雄市,高雄市岡山區壽天路16號,22.7967,120.29403
4,臺灣銀行,前鎮分行,高雄市,高雄市前鎮區擴建路1-3號,22.59098,120.30524
4,臺灣銀行,前鎮分行,高雄市,高雄市前鎮區擴建路1之3號,22.59098,120.30524
4,臺灣銀行,苓雅分行,高雄市,高雄市苓雅區青年一路261號,22.62049,120.30432
4,臺灣銀行,苓雅分行-無人銀行,高雄市,高雄市苓雅區青年一路261號,22.62049,120.30432
4,臺灣銀行,唐榮不銹鋼廠,高雄市,高雄市小港區沿海二路4號,22.54528,120.36929
4,臺灣銀行,高雄小港機場(國際線3樓出境大廳),高雄市,高雄市小港區中山四路2號3樓,22.56978,120.34672
4,臺灣銀行,高雄小港機場(國際線入境大廳),高雄市,高雄市小港區中山四路2號,22.56978,120.34672
4,臺灣銀行,高雄分行,高雄市,高雄市前金區中正四路264號,22.62765,120.28953
4,臺灣銀行,高雄加工出口區分行,高雄市,高雄市前鎮區中一路1號,22.60125,120.29167
4,臺灣銀行,高雄市立高雄高級中學,高雄市,高雄市三民區建國三路50號,22.63802,120.30111
4,臺灣銀行,高雄地方法院,高雄市,高雄市前金區市中一路171號,22.62694,120.29059
4,臺灣銀行,高雄地方法院鳳山簡易法庭,高雄市,高雄市鳳山區國泰路二段96號,22.61974,120.34874
4,臺灣銀行,高雄科學園區分行,高雄市,高雄市路竹區路科五路23號1樓,22.83632,120.26101
4,臺灣銀行,高榮分行,高雄市,高雄市左營區重信路415號,22.68309,120.31087
4,臺灣銀行,國內線候機室,高雄市,高雄市小港區中山四路2號,22.56978,120.34672
4,臺灣銀行,國內線營業廳,高雄市,高雄市小港區中山四路2號,22.56978,120.34672
4,臺灣銀行,統一夢時代購物中心,高雄市,高雄市前鎮區中華五路789號B1,22.59519,120.30718
4,臺灣銀行,博愛分行,高雄市,高雄市左營區裕誠路394號,22.66569,120.30625
4,臺灣銀行,新興分行,高雄市,高雄市新興區民族二路133號,22.63422,120.31296
4,臺灣銀行,楠梓分行,高雄市,高雄市楠梓區楠梓路201號,22.73216,120.32786
4,臺灣銀行,義大世界3F影城,高雄市,高雄市大樹區學城路1段12號,22.72983,120.40661
4,臺灣銀行,義大世界B遊樂大廳,高雄市,高雄市大樹區學城路1段12號,22.72983,120.40661
4,臺灣銀行,鼓山分行,高雄市,高雄市鼓山區臨海一路23號,22.62273,120.27447
4,臺灣銀行,漢來國際飯店,高雄市,高雄市前金區成功一路266號1樓,22.61933,120.29604
4,臺灣銀行,漢神百貨,高雄市,高雄市前金區成功一路266號B3,22.61933,120.29604
4,臺灣銀行,鳳山分行,高雄市,高雄市鳳山區曹公路20號,22.62931,120.35732
4,臺灣銀行,鳳山分行-無人銀行,高雄市,高雄市鳳山區曹公路20號,22.62931,120.35732
4,臺灣銀行,鳳山商工職業學校,高雄市,高雄市鳳山區文衡路51號,22.63933,120.35664
4,臺灣銀行,中屏分行,屏東縣,屏東縣屏東市中華路9號,22.67138,120.48944
4,臺灣銀行,東港分行,屏東縣,屏東縣東港鎮新勝街105號,22.46816,120.45148
4,臺灣銀行,屏東分行,屏東縣,屏東縣屏東市中山路43號,22.67268,120.48569
4,臺灣銀行,屏東地政事務所,屏東縣,屏東縣屏東市自由路529號,22.68293,120.48682
4,臺灣銀行,屏東農科園區分行,屏東縣,屏東縣長治鄉德和村農科路23號,22.71257,120.53709
4,臺灣銀行,國立屏東大學民生校區,屏東縣,屏東縣屏東市民生路4號,22.66224,120.50745
4,臺灣銀行,國立屏東商專,屏東縣,屏東縣屏東市民生東路51號,22.65861,120.5122
4,臺灣銀行,潮州分行,屏東縣,屏東縣潮州鎮新生路13-2號,22.54751,120.53766
4,臺灣銀行,臺東分行,台東縣,台東縣台東市中華路一段373號,22.75411,121.15308
4,臺灣銀行,臺東縣政府,台東縣,台東縣台東市中山路276號,22.75556,121.15031
4,臺灣銀行,北花蓮分行,花蓮縣,花蓮縣花蓮市林森路281號,23.97952,121.60231
4,臺灣銀行,北花蓮分行,花蓮縣,花蓮縣花蓮市林森路281號1、2樓,23.97952,121.60231
4,臺灣銀行,北花蓮分行,花蓮縣,花蓮縣花蓮市林森路281號1樓,23.97952,121.60231
4,臺灣銀行,花蓮分行,花蓮縣,花蓮縣花蓮市公園路3號,23.97699,121.61063
4,臺灣銀行,健保局東區分局,花蓮縣,花蓮縣花蓮市軒轅路36號,23.97653,121.61201
4,臺灣銀行,台電尖山發電廠,澎湖縣,澎湖縣湖西鄉尖山村29-2號,23.56489,119.65414
4,臺灣銀行,馬公中學,澎湖縣,澎湖縣馬公市中華路369號,23.57147,119.58045
4,臺灣銀行,澎湖分行,澎湖縣,澎湖縣馬公市仁愛路24號,23.56546,119.56632
4,臺灣銀行,澎湖海事專科學校,澎湖縣,澎湖縣馬公市六合路300號,23.57392,119.58169
4,臺灣銀行,衛福部澎湖醫院,澎湖縣,澎湖縣馬公市中正路10號,23.56456,119.56543
4,臺灣銀行,大同3C金城營業處,金門縣,金門縣金城鎮民權路156號,24.43664,118.31771
4,臺灣銀行,金門分行,金門縣,金門縣金湖鎮復興路4號,24.44073,118.41732
4,臺灣銀行,金門航空公司,金門縣,金門縣金湖鎮尚義機場2號,24.43556,118.36835
4,臺灣銀行,高雄應用科技大學金門分部,金門縣,金門縣金寧鄉大學路1號,24.44835,118.32454
4,臺灣銀行,馬祖分行,連江縣,連江縣南竿鄉介壽村258號1、2樓,26.15993,119.95167
4,臺灣銀行,馬祖南竿機場,連江縣,連江縣南竿鄉復興村220號,26.16692,119.95994
5,臺灣土地銀行,土地銀行士林分行,台北市,台北市士林區中山北路5段689號,25.09733,121.52724
5,臺灣土地銀行,土地銀行大安分行,台北市,台北市大安區大安路2段37號,25.03177,121.54616
5,臺灣土地銀行,土地銀行大直分行,台北市,台北市中山區樂群二路289號,25.08011,121.56094
5,臺灣土地銀行,土地銀行中崙分行,台北市,台北市松山區東興路26號,25.04861,121.56548
5,臺灣土地銀行,土地銀行仁愛分行,台北市,台北市大安區仁愛路3段29號,25.03821,121.5455
5,臺灣土地銀行,土地銀行內湖分行,台北市,台北市內湖區民權東路6段156號,25.06882,121.59019
5,臺灣土地銀行,土地銀行天母分行,台北市,台北市士林區忠誠路2段122號,25.10423,121.52501
5,臺灣土地銀行,土地銀行文山分行,台北市,台北市文山區景興路206號,24.99158,121.54359
5,臺灣土地銀行,土地銀行古亭分行,台北市,台北市大安區羅斯福路3段125號,25.01073,121.53739
5,臺灣土地銀行,土地銀行古亭分行,台北市,台北市中正區羅斯福路3段125號,25.03031,121.5203
5,臺灣土地銀行,土地銀行台北大學,台北市,台北市松山區民生東路3段67號,25.05866,121.5581
5,臺灣土地銀行,土地銀行台北分行,台北市,台北市中正區博愛路72號,25.04477,121.51134
5,臺灣土地銀行,土地銀行民權分行,台北市,台北市中山區民權西路26號,25.0626,121.52157
5,臺灣土地銀行,土地銀行西湖分行,台北市,台北市內湖區港墘路185號,25.07607,121.57491
5,臺灣土地銀行,土地銀行和平分行,台北市,台北市大安區和平東路3段15號,25.02482,121.54746
5,臺灣土地銀行,土地銀行忠孝分行,台北市,台北市大安區復興南路1段129號,25.03282,121.54317
5,臺灣土地銀行,土地銀行東台北分行,台北市,台北市信義區松德路107號,25.03785,121.57574
5,臺灣土地銀行,土地銀行東門分行,台北市,台北市大安區金山南路二段165號1~3樓,25.02903,121.52653
5,臺灣土地銀行,土地銀行松山分行,台北市,台北市松山區敦化南路1段2號1樓,25.04767,121.54929
5,臺灣土地銀行,土地銀行松南分行,台北市,台北市信義區松山路130號,25.03759,121.57807
5,臺灣土地銀行,土地銀行長安分行,台北市,台北市中山區長安東路2段52號,25.04835,121.53254
5,臺灣土地銀行,土地銀行長春分行,台北市,台北市中山區長春路156號,25.05465,121.5322
5,臺灣土地銀行,土地銀行信義分行,台北市,台北市信義區基隆路1段436號,25.03362,121.55969
5,臺灣土地銀行,土地銀行南京東路分行,台北市,台北市中山區南京東路3段70號,25.0524,121.5231
5,臺灣土地銀行,土地銀行南港分行,台北市,台北市南港區南港路1段364號,25.05452,121.60641
